row_id,rally_uid,base_point,candidate_point,transition,source_dir,source,source_risk,base_depth,candidate_depth,base_side,candidate_side,same_depth,same_side,is_point0_addition,is_point0_removal,is_nonterminal_swap,is_rare_point_repair
352,16362,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
355,16371,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
357,16378,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
361,16391,8,9,8->9,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
376,16448,8,9,8->9,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
443,16678,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
476,16789,8,0,8->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,middle,terminal,False,False,True,False,False,False
493,16844,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
532,16977,9,8,9->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
543,17015,8,0,8->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,middle,terminal,False,False,True,False,False,False
557,17065,8,0,8->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,middle,terminal,False,False,True,False,False,False
609,17256,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
639,17379,7,8,7->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
714,17639,9,8,9->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
841,18077,8,0,8->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,middle,terminal,False,False,True,False,False,False
856,18127,7,0,7->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,left,terminal,False,False,True,False,False,True
929,18378,2,5,2->5,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,short,half,middle,middle,False,True,False,False,True,False
937,18405,2,5,2->5,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,short,half,middle,middle,False,True,False,False,True,False
1009,18630,7,0,7->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,left,terminal,False,False,True,False,False,True
1043,18747,7,8,7->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1053,18779,9,8,9->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
1071,18846,9,8,9->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
1108,18973,7,0,7->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,left,terminal,False,False,True,False,False,True
1158,19136,7,8,7->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1227,19375,9,8,9->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
1282,20046,8,0,8->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,middle,terminal,False,False,True,False,False,False
1485,20249,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
1631,20568,7,8,7->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,half,middle,right,False,False,False,False,True,True
1700,20731,8,0,8->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,middle,terminal,False,False,True,False,False,False
1743,20830,8,9,8->9,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
1745,20835,9,0,9->0,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,terminal,right,terminal,False,False,True,False,False,True
1746,20837,7,8,7->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1804,20967,7,8,7->8,v307_point0_dose_extension,submission_v307_p0_cap0p02__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
0,15188,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b30__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
213,15905,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b30__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
622,17305,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b30__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
897,18264,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b30__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1153,19121,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b30__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1256,20020,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b30__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
0,15188,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
92,15501,2,1,2->1,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,short,short,middle,left,True,False,False,False,True,True
158,15720,8,6,8->6,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
213,15905,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
520,16939,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
622,17305,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
695,17575,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
897,18264,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1153,19121,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1163,19153,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1256,20020,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1269,20033,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b36__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
0,15188,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
92,15501,2,1,2->1,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,short,short,middle,left,True,False,False,False,True,True
158,15720,8,6,8->6,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
213,15905,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
293,16168,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
316,16242,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
520,16939,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
521,16942,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
622,17305,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
695,17575,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
760,17800,2,1,2->1,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,short,short,middle,left,True,False,False,False,True,True
787,17893,2,1,2->1,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,short,short,middle,left,True,False,False,False,True,True
880,18210,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
897,18264,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
999,18599,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1000,18603,2,1,2->1,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,short,short,middle,left,True,False,False,False,True,True
1153,19121,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1163,19153,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1197,19272,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1212,19323,5,9,5->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,half,long,middle,right,False,False,False,False,True,True
1256,20020,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1269,20033,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1612,20528,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1805,20969,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_hier_b48__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
0,15188,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
92,15501,2,1,2->1,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,short,short,middle,left,True,False,False,False,True,True
158,15720,8,6,8->6,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
213,15905,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
520,16939,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
622,17305,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
695,17575,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
897,18264,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1153,19121,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1163,19153,8,7,8->7,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,left,True,False,False,False,True,True
1256,20020,8,9,8->9,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1269,20033,9,8,9->8,v341_no_p0_point_pack,submission_v341_v339_no_p0_point_moe_expand_v339_no_p0_margin_hi_b36__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
130,15622,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
136,15641,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
147,15678,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
199,15853,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
209,15889,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
236,15977,0,4,0->4,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,terminal,half,terminal,left,False,False,False,True,False,True
361,16391,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
376,16448,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
532,16977,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
639,17379,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
714,17639,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
929,18378,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
937,18405,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
1043,18747,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1053,18779,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1071,18846,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1158,19136,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1227,19375,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1631,20568,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b12__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
130,15622,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
136,15641,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
147,15678,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
199,15853,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
209,15889,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
236,15977,0,4,0->4,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,terminal,half,terminal,left,False,False,False,True,False,True
467,16759,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
568,17102,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
744,17746,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
777,17857,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
784,17883,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
879,18206,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
937,18405,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
1043,18747,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1053,18779,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1071,18846,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1158,19136,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1227,19375,9,8,9->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,right,middle,True,False,False,False,True,True
1631,20568,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
130,15622,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
136,15641,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
147,15678,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
199,15853,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
209,15889,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
236,15977,0,4,0->4,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,half,terminal,left,False,False,False,True,False,True
467,16759,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
568,17102,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
744,17746,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
777,17857,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
784,17883,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
879,18206,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1085,18898,4,6,4->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,half,half,left,right,True,False,False,False,True,True
1233,19397,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1379,20143,0,8,0->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,middle,False,False,False,True,False,False
1390,20154,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1427,20191,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1450,20214,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
